user_id,listening_date,track_id,track_name,valence,energy,tempo,track_duration_ms,listening_duration_ms,emotional_intensity
user_001,2026-04-14,55ID6VWuDeOKGt04SV2CHd,Got Me Good,0.804,0.679,99.004,163168,129915,0.42438895
user_001,2026-04-15,0jd0O1pXXUggoNqBDBV9e7,Swingin' (feat. C. Todd Nielsen),0.643,0.939,169.892,224067,106603,0.63428783
user_001,2026-04-15,0s8jjgnj7HWKO9S20tei1L,Satisfaction,0.277,0.755,120.076,262586,212854,2.5648906
user_001,2026-04-15,7IbcAYSxgwRjzHBY5Yq4Sz,Deva Anthem,0.647,0.496,35.334,217600,120194,0.70714134
user_001,2026-04-15,7kGIyYQc44EQcJR3HH314y,Better Not (feat. Wafia) - Shaun Frank Remix,0.708,0.877,119.024,209244,209063,1.01744
user_001,2026-04-15,59rctXl3qAJ3cysAaWvJDi,Ludions: I. Air du rat,0.341,0.0628,165.978,48027,39653,0.43552214
user_001,2026-04-15,0Lr36cEHlZeTE8AsouG7Az,"Requiem in D Minor, K. 626: III. Sequenz: Rex tremendae majestatis",0.116,0.0847,98.142,118933,87269,1.2857633
user_001,2026-04-15,03IMMeKRG1tkF1gI4LPD7W,Ministry of Stories,0.739,0.0956,124.997,140199,128089,0.5571871
user_001,2026-04-15,27YD36FUikKxbp3bKSiKGZ,First Time,0.146,0.677,150.131,297782,218289,3.10698
user_001,2026-04-15,2XUxLZEp6wDFXgbsN9uVrk,Wanna Fuck,0.422,0.576,157.933,237662,168570,1.623891
user_001,2026-04-15,1ncKB5rIk1GgGx0Py45qGs,Think It Over,0.24,0.772,85.107,251640,126890,1.6072733
user_001,2026-04-15,7jfoaz5faRyUB72zdUl0ys,Things I Can't Say,0.108,0.426,82.826,175073,138442,2.058171
user_001,2026-04-15,4CzubzlFyk30Pp0jVuMra4,Practice,0.591,0.677,181.188,193782,115013,0.7840052
user_001,2026-04-15,5693Y5rj7YcS1FonEnmVhf,Jovian Witness,0.161,0.113,178.097,164860,62317,0.87139934
user_001,2026-04-15,4HNIPSDWMdSL2YMD4oQhK5,Merry Christmas Baby,0.552,0.571,96.033,251520,221448,1.6534785
user_001,2026-04-15,5gYUBAE3o6k5yBv2Ni7KwQ,Please - Pink Panda's For The Love Of House Remix,0.527,0.914,124.005,211040,80979,0.63838446
user_001,2026-04-16,2iqFiBmUT8lhVudphAGanu,24の前奏曲 作品28: 24の前奏曲 作品28: 第17番 変イ長調,0.0722,0.0895,112.336,190387,149833,2.3169177
user_001,2026-04-16,4kToeBqj4hBDZSe5VnMOPO,The Get Around,0.122,0.284,106.319,139249,62922,0.9207586
user_001,2026-04-16,6VNlc50DjGTeyLdkXhUYmf,How It Feels,0.601,0.722,182.109,232473,146730,0.9757545
user_001,2026-04-16,1z6FmhO3eohyPGDgZYCbMM,Nilavin Niramum Vannam,0.443,0.386,189.726,139345,126582,1.175103
user_001,2026-04-16,1WU3fG5GlEsQSsxj4SlGn2,Yarusalem Naayaka,0.134,0.397,163.868,222644,91589,1.3219346
user_001,2026-04-16,7q9l78pNfemYLkMiJi9X92,Gnome Drop,0.951,0.989,130.01,92317,72344,0.059080962
user_001,2026-04-16,6tTSSXdSyV6WJfdWuco0wb,Head over Heels,0.203,0.955,174.058,274508,205387,2.728224
user_001,2026-04-16,1l9eMznT1rS59mCvWgW8KU,Expanse,0.0651,0.324,100.015,259819,237447,3.69982
user_001,2026-04-16,3kQlj6LqYu9vWAhO6ilvQ8,A Lo Enfermo,0.871,0.876,179.996,204846,94695,0.20359427
user_001,2026-04-16,3O0cNQjhjzwfbjLn6qzwmS,Serene Moments,0.0327,0.436,119.966,164016,142671,2.3000944
user_001,2026-04-16,6orlIXEXNZVFs9b9cydAmK,Portrait,0.447,0.55,80.591,66833,42945,0.39580974
user_001,2026-04-16,5o7iZfflyEawteHE7buGks,Mighty Mighty,0.969,0.808,115.065,182973,115020,0.059427034
user_001,2026-04-17,1wujjBeiiHM6vfBJFgbnI8,Keep It Surreal,0.491,0.863,140.042,194440,113778,0.9652167
user_001,2026-04-17,3OnOomd79OjqSYHchCQ6ht,Notice Me,0.474,0.338,166.0,233880,140473,1.23148
user_001,2026-04-17,3JydVM40nMUKs739USb7aF,Soul On Fire,0.292,0.572,209.826,302933,208409,2.4592261
user_001,2026-04-17,6C6XkueiiBWdAzH1y7k54m,"L'Art de la Fugue, BWV 1080: Contrapunctus II",0.146,0.23,91.259,220520,92490,1.3164409
user_001,2026-04-17,6xI8gE0XSY9k0uem6YJFJ7,Fountain of Youth,0.436,0.563,86.374,311954,195374,1.8365157
user_001,2026-04-17,1sppdZoKN39258NWRfb6TN,Think About Me - Single Version [Remastered],0.771,0.8,118.553,164480,127272,0.48575473
user_001,2026-04-17,3HhoBZq8pzwo0O6rFK4xZ9,Dark World,0.0622,0.524,113.028,218211,147036,2.2981727
user_001,2026-04-17,3U86AP8XFNovDUAbm5Wvpw,Wieder mal Freitag,0.698,0.674,107.946,122867,56247,0.28310987
user_001,2026-04-17,5boYgp1paHKDhxM1rHau2I,Lemonade Pomade,0.416,0.22,94.842,124822,73143,0.7119252
user_001,2026-04-17,3XtFDis6KnAOopdjnUmI1k,Staring At The Sun,0.427,0.546,91.887,447999,285789,2.729285
user_001,2026-04-17,6Ys7vctoWcgpBGi76lXrWC,Scorpio Machine - Acidfairy Remix,0.135,0.929,102.952,216673,170038,2.4513812
user_001,2026-04-17,0Xp31T8QRSduHY1fYjCii2,Regret,0.539,0.552,105.057,103960,97254,0.74723494
user_001,2026-04-18,6sQaAY8XMJHFkyZMtNX6TC,Bookie,0.172,0.873,129.984,258462,182924,2.5243511
user_001,2026-04-18,0h6W3qnk4wWhNEtORUAyaV,Poem About Death,0.227,0.219,112.093,184672,145824,1.8786992
user_001,2026-04-18,3PkBoeFiW8qqSRwelJ6839,"Throw It Bacc (feat. Compton Lc, B2 & Ic)",0.644,0.458,97.974,209972,84025,0.49854833
user_001,2026-04-18,6TOBr82JHl7wXcu00zXqha,Return to Croft Manor,0.0311,0.173,169.939,493000,478408,7.725492
user_001,2026-04-18,5jeTdqVXG8gUXx6TASERAO,Cold Flow (feat. WHATUPRG),0.365,0.623,175.891,232439,128977,1.3650066
user_001,2026-04-18,3rVXxH01B7Ix0jWdmPEHyH,God Is the Greatest,0.486,0.716,86.997,185091,107406,0.9201114
user_001,2026-04-18,3vO4zGlRiqe9xHNUNJw49O,Dangerous Tonight,0.113,0.95,135.86,280720,138913,2.0535972
user_001,2026-04-18,3qvLE9lkC2v9OvdWzHiUfm,"Piano Sonata No. 14 in C Minor, K. 457: III. Molto allegro (Live)",0.251,0.323,74.984,306840,124281,1.5514412
user_001,2026-04-18,72OZCK5iMVmIDwvV2dH125,Knots,0.319,0.615,84.999,187840,162205,1.8410268
user_001,2026-04-18,3iqljBpSVOSrTSiP7WJQGp,Aiming Up,0.564,0.396,92.024,230484,116698,0.8480055
user_001,2026-04-18,2mgCRlIeDYLyXZMM3gVy8E,The Islands,0.877,0.907,119.003,146723,78312,0.16053963
user_001,2026-04-18,5OQdIcgjpzw4XsmGnDaxU0,Chiosfruits,0.753,0.441,180.401,161333,75530,0.3109318
user_001,2026-04-18,0KGpVEIclbYMUWkbaCj9b8,"Der fliegende Holländer, WWV 63, Act II: Interlude (Live)",0.133,0.206,90.461,121640,119654,1.7290002
user_001,2026-04-18,6DeLT5GkTfjUNzKdlhTBtA,Deep Skies,0.062,0.395,141.037,205607,176343,2.756829
user_001,2026-04-18,0PjZrvCEwFh5LotLag60P5,"The Seasons, Op. 37a: XII. December: Christmas",0.0474,0.0165,83.307,571435,545397,8.659086
user_001,2026-04-18,6vgGM8E6cpydI3JIWarHfO,On My Mind,0.442,0.467,112.038,202318,184133,1.7124368
user_001,2026-04-18,1IfsOlcPJohKt8hgEFwoIf,Dippin' Dots,0.131,0.487,138.042,132174,124123,1.7977148
user_001,2026-04-19,7tNXyZCYniLFGXJtGycOMP,Raindrops,0.199,0.561,119.998,182000,120369,1.6069262
user_001,2026-04-19,7BqoNoJiAv6PWyG9caE58y,Murdai,0.783,0.84,155.977,254241,117167,0.423754
user_001,2026-04-19,278ruCpW3flQNi2KTIkI7T,Yeah I'm Jaxx,0.71,0.825,126.13,222005,124871,0.6035432
user_001,2026-04-19,7MOz050dwicLTbniY3GQw7,Always on My Mind,0.704,0.83,119.951,266000,143664,0.7087424
user_001,2026-04-19,2vPlEZrLXYhZkMzEFyfroi,Nyquist,0.265,0.477,128.049,198750,162207,1.9870358
user_001,2026-04-19,01BTNGAkoFVIadbvllkHXV,Toy Soldier,0.517,0.804,124.01,196000,71870,0.5785535
user_001,2026-04-19,2ZZzBOjX0tYDZbOTF2vhIq,SAD PARTY,0.585,0.725,141.928,121657,53812,0.37219968
user_001,2026-04-19,2rxFIBjqyKILAvqaPN0SNJ,The Tired And The Hurt - Cold Unbroken Seas Remix,0.131,0.669,77.612,282907,224592,3.2528408
user_001,2026-04-20,3756IxX23C0uDHROM49DIf,Blank Page,0.119,0.214,86.128,203206,200148,2.9388397
user_001,2026-04-20,79NnnaifsdmKFdIr1qdU6o,Sleepless In Phoenix,0.11,0.892,105.021,225707,88897,1.3186388
user_001,2026-04-20,3c7WPOjwI5A4DPgwKZCuW6,"Pictures at an Exhibition: XII. No 8, Catacombae (Sepulchrum Romanum) [Orch. Ravel]",0.0372,0.000739,131.096,77547,43793,0.70273167
user_001,2026-04-20,1j1V8ZnkApuo7VS7ilSplV,Used To,0.2,0.709,84.504,176443,79639,1.0618533
user_001,2026-04-20,7rd8vEVJmypZZMmn6v0zLW,Rain Clouds and Raincoats,0.00246,1.0,96.021,185128,179947,2.9917388
user_001,2026-04-20,5wDc2fItBkFUJcLD7kmt1r,Englabörn - Víkingur Ólafsson Piano Version,0.0395,0.0581,137.073,309747,218320,3.4949393
user_001,2026-04-20,0mZwE57vLfsQYwsBXNwhuI,Piæ Cantiones: Cedit hiems eminus à 4,0.295,0.111,79.481,211293,91761,1.0781918
user_001,2026-04-20,3raPV6mhoF57MX14CbiyDA,Crashing Waves,0.23,0.324,123.767,129422,96796,1.2422153
user_001,2026-04-20,4TnhtWuZbUMqLwvLlvSTyO,Sanctuary (Planetary Destruction),0.128,0.782,115.367,216027,145877,2.120079
user_001,2026-04-20,3RTIomIqxcNTZ7r94AlHpN,Safety Is a Joke,0.248,0.167,172.13,233588,90762,1.1375504
user_001,2026-04-20,3Fn1nmPsnJE23XFb8fyYnv,Army Of Angels (ASOT 855),0.233,0.566,138.032,253880,231521,2.9596102
user_001,2026-04-20,4svzzWdAATHWyPgGXW0jCo,In Love,0.266,0.525,116.0,185559,150484,1.8409208
user_001,2026-04-20,0PYPlbP5Vdz5ivIfC0jAmf,our last day,0.2,0.432,137.078,277751,98158,1.3087734
user_001,2026-04-20,74O2FdJXTpJHmbunLLdOkG,"La boîte à joujoux, L. 128: Ronde - Arr. for Piano",0.15,0.0595,82.708,188288,183352,2.5974867
user_001,2026-04-20,71u8zPWlP8XPVpGNL29Ul9,Shifting Down a Gear (Ambient Electronic),0.0445,0.0778,72.761,263000,119276,1.8994703
user_001,2026-04-21,4bMrguhtW5l31SNXd5IdSK,In the End,0.102,0.671,88.033,234716,82190,1.2301103
user_001,2026-04-21,5ijr9nCHXMTb9qYvn3taSg,Luna,0.232,0.836,128.039,187500,117698,1.5065345
user_001,2026-04-21,0xPvP9Fl7KIfgsVd8Q8nP7,Optimal Waterfall Sounds,0.0237,0.901,68.027,66847,29513,0.4802257
user_001,2026-04-21,6sVXUkbPLPCpCHkOxkHOAs,Beautiful Day - Live,0.198,0.877,138.961,261240,188248,2.5162482
user_001,2026-04-21,3mYTkHymPcU4Blxk3ru9nQ,Apocalypse,0.0371,0.769,128.019,211875,117045,1.8783772
user_001,2026-04-21,3q6H4fcGxDSHNyNNlhlEcg,"Lohengrin, WWV 75: Prelude To Act I - Live",0.029,0.0232,72.443,566840,266622,4.3148327
user_001,2026-04-21,24kUEDm2KxTHbflxgqLHdw,"Bend Over (Stand Up) - From ""Pitch Perfect"" Soundtrack",0.123,0.684,195.832,46709,46264,0.6762254
user_001,2026-04-21,3lMSpSyllE5mVZJQ2ZiiqZ,Uneasy,0.0793,0.978,172.229,206512,116942,1.794475
user_001,2026-04-21,4bSr1hSKGJzglijKfIrcvo,Waste,0.225,0.324,84.011,211693,131160,1.69415
user_001,2026-04-21,0xN06hTfTRlrzLJM4eirBy,Broken - Original Mix,0.182,0.594,150.13,92980,50325,0.6860975
user_001,2026-04-22,02cujYU6q68HTzAKmayzfz,Hungry Ghost,0.116,0.422,83.958,275253,246087,3.6256819
user_001,2026-04-22,56ykmcpfuUrbTfIdFY4Zgh,Come Alive (Instrumental Version),0.114,0.204,110.989,247876,118462,1.7492888
user_001,2026-04-22,0wCk7d7cb0T0MNQ5wsXAqD,"St. John Passion, BWV 245, Pt. 2: No. 28, Er nahm alles wohl in Acht",0.174,0.107,133.854,70663,30595,0.42119116
user_001,2026-04-22,05h74hzalHK2C4MdpIHqBP,Boots & Bible,0.296,0.505,139.43,234549,216476,2.539985
user_001,2026-04-22,5pReeKyNjtZtfZaBCocOmT,Pick Your Poison,0.196,0.912,104.02,287578,134926,1.8080084
user_001,2026-04-22,6sU4mRHmrdb88JigKtV2LS,Binaural Gentle Rain,0.0313,0.252,90.07,124666,113154,1.8268713
user_001,2026-04-22,6Ix7Kqj8xx5DbQVeY4ob1Y,Beacon,0.0338,0.19,77.388,168464,122273,1.9690028
user_001,2026-04-22,6VTnNVTUd3joVcfREGkcXp,vybe,0.0444,0.499,119.993,166005,146946,2.34036
user_001,2026-04-22,2YZq6S8tQpG8ECkYmZGuLW,Cherish Friendship,0.0845,0.719,180.02,218864,86583,1.3211123
user_001,2026-04-23,4asl0qpqwXtGL2h6ra1y0M,Fake Magic Angel,0.497,0.786,185.076,271707,116898,0.97999495
user_001,2026-04-23,3KKwjCtI1k0EQoB7MFWrpW,Promises,0.445,0.321,145.004,160026,61032,0.564546
user_001,2026-04-23,5xgXG5BfCNO6KJrQOHKprg,Tourniquet,0.337,0.953,153.955,249467,105023,1.1605041
user_001,2026-04-23,32ndTJ5pnYtf41jW3dnlDf,Chpinklez,0.642,0.609,109.934,305455,244039,1.4560993
user_001,2026-04-23,14boA065HMHWvqyPPEeN4y,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",0.542,0.561,90.021,192229,84688,0.6464517
user_001,2026-04-23,4ac8e6bLoUZnWv0SrD3bHU,My Niggas,0.461,0.747,99.937,177319,78924,0.70900065
user_001,2026-04-23,1dIjeAjJzk2aM3hHdg3pLd,Sea Spider,0.605,0.708,142.101,206667,103270,0.67986083
user_001,2026-04-23,5CWmv8q8ZE9LzxkOJR9E6D,Soy El Mismo De La Vida Ruina,0.599,0.886,117.444,161688,135509,0.90565187
user_001,2026-04-23,4tsuQt4VhxYrJ9G7EfJl37,"Piano Sonata No. 15 in F Major, K. 533/494: 1. Allegro, K.533",0.5,0.112,90.128,457000,219464,1.8288667
user_001,2026-04-23,0OExe7pY9oB6vJRyFLyEnT,Edge of the World,0.218,0.745,157.091,281376,104951,1.3678614
user_001,2026-04-23,4P2zRx83qAkxEYioeULU6I,Murder,0.609,0.761,163.865,230635,216522,1.4110016
user_001,2026-04-23,0tEW6LeF2BLx6cS9nIg1Qd,Fake News (Make Love Great Again),0.625,0.579,85.037,229267,210835,1.3177187
user_001,2026-04-23,3vvSNRZCSTrYgInNXkb9BB,Har Uplift,0.837,0.644,149.256,511960,240688,0.65386903
user_001,2026-04-24,2cGeUd4rev67kpMnMjddUI,Open Up,0.113,0.546,127.43,204362,106773,1.5784609
user_001,2026-04-24,5gig4Gj3sTx0dXpBFsfU9J,U Know How I Pop (feat. Ye Ali),0.347,0.621,120.066,181672,85851,0.93434507
user_001,2026-04-24,1fYAMw15qETZFhbtCUH3lJ,Que Sirvan Otra Copa Mas,0.83,0.688,106.247,153745,125716,0.35619536
user_001,2026-04-24,0UzSlzbfo097FjnEzMe7Wt,Can I Call You Tonight?,0.45,0.873,130.031,277615,142279,1.3042243
user_001,2026-04-24,4qiiHAveTEHWvtxwGSPJaY,La Sopa De Tu Propio Chocolate,0.883,0.418,145.171,234320,223879,0.436564
user_001,2026-04-24,39SQ33wulWlChOQZ6yDjW9,Orphan,0.0613,0.31,77.467,252409,224130,3.5065138
user_001,2026-04-24,2s7KNKcX2L7vwTU6vIgCf1,"3 Geistliche Gesänge, Op. 69: No. 3, Abendlied",0.038,0.084,126.621,197000,144294,2.3135138
user_001,2026-04-24,1UdQnaRkaO4xgu8T3lQquE,Musika,0.652,0.953,123.014,210732,74980,0.43488398
user_001,2026-04-24,3kEJ2teFzjpSrDgpKVgPPr,A Reminder (East Forest Remix),0.337,0.476,139.455,285161,263598,2.9127579
user_001,2026-04-24,0kL7IVhm0iTNPriISnGcVI,"Concerto for 2 Violins in A Minor, RV 523: III. Allegro",0.479,0.209,132.165,211242,173861,1.5096931
user_001,2026-04-24,4XTeGWCUfUZ5iKmxwSVsRp,Shooter's Sleeve,0.398,0.71,111.553,177110,152693,1.5320197
user_001,2026-04-24,0UMy9PK4VnpwfAoh2C2NA2,I Love China,0.381,0.506,83.019,268331,106443,1.0981369
user_001,2026-04-24,0KkrCGamLRCpurJGsC722T,Location,0.937,0.251,72.355,192000,155628,0.16340946
user_001,2026-04-24,0wpxUtAiiTjvvZCXuqyJ7i,Buzzing Inside My Head,0.0761,0.207,64.698,231773,202333,3.115591
user_001,2026-04-24,5MbZ4gJ6YzJKWt7g0npPmJ,Yo Lo Se (Remix),0.686,0.961,104.013,175360,170417,0.891849
user_001,2026-04-24,3d0zU0fmDnfK7tQwYNxl2e,How Could I Leave,0.752,0.661,78.984,361120,262644,1.0855954
user_001,2026-04-24,3Q1UZzalZvOkU3URTBBSve,Pehli Baar,0.52,0.575,106.999,213815,145442,1.1635361
user_001,2026-04-24,4f3oIUiNnVYjFroRzniri7,Impartial,0.28,0.857,100.98,219681,137631,1.6515721
user_001,2026-04-25,2lbpOhJpGBZ1atA2rSQFHw,Elvira,0.171,0.161,132.957,231061,186197,2.5726218
user_001,2026-04-25,6ZdjGfy2f58ND6r7XT6Mcb,Love on Fire,0.587,0.54,98.025,220447,209101,1.4393119
user_001,2026-04-25,6jeIbpsYPF0CTId7QrLLer,The Mother,0.394,0.463,98.039,196973,145728,1.4718528
user_001,2026-04-25,2UJ9KXYvTOCWhYOihNjXjj,Wolves,0.155,0.534,129.978,218852,108930,1.5340976
user_001,2026-04-25,0Xq36tj5PKJpDHAhyVihi0,"Piano Concerto No. 7 in F Major, K. 242 ""Lodron"": I. Allegro",0.288,0.11,137.559,505867,182832,2.1696064
user_001,2026-04-25,1FHAnmRbzNgyW0NdBdZjT1,Viuda Paloma,0.877,0.877,113.385,247360,186119,0.38154402
user_001,2026-04-25,0TxSJjWHTlgHcYysF0gHGg,Sex Beat (Interlude),0.246,0.381,116.262,105907,96585,1.2137516
user_001,2026-04-25,7shU7cikz4EMooBiFdAykY,Chained in My Own Mind,0.17,0.578,127.946,167968,65991,0.9128755
user_001,2026-04-25,390AwhMU9A6ovPJ6lLEXyt,Sons de Amor,0.526,0.555,91.991,184555,112287,0.88706726
user_001,2026-04-25,4A3QM0JcP8aB5RphxlMUK1,Lifelong Tragedy,0.152,0.771,122.12,284979,273873,3.8707383
user_001,2026-04-25,6UHPDipNpgqJNw3188y17d,"Diabelli Variations, Op. 120: Variation 15. Presto scherzando",0.87,0.146,111.576,35947,24303,0.052656498
user_001,2026-04-25,4CiuOLC19fo73Vyupdqabt,Don't Panic,0.693,0.779,109.89,195680,96553,0.4940295
user_001,2026-04-25,6uUyZC6Bhfj6Q29stciUz0,Like Sugar,0.941,0.792,107.273,239621,138950,0.1366342
user_001,2026-04-25,1oVGeQBOlXYDlsNgaUw6FK,Never,0.913,0.648,123.03,144405,88851,0.12883396
user_001,2026-04-25,3YHGZxlt3RuvRUEJ88yQC1,"Keyboard Concerto in A Minor, Wq. 1, H. 403: II. Andante (Cadenza by M. Rische)",0.244,0.104,76.931,391827,167011,2.1043386
user_001,2026-04-25,0KzU665DDy58UngzSjtMV4,Spin My History,0.221,0.97,165.929,234710,182959,2.3754177
user_001,2026-04-26,1fQ4NUTusfA8beWY2qFkV1,"Don Giovanni, K. 527, Act I: Notte e giorno faticar (Live)",0.321,0.246,87.563,332867,244626,2.768351
user_001,2026-04-26,4zSPAXEf1Z0jjfPeP5ERGf,Hindsight,0.354,0.954,132.049,216773,167136,1.7994977
user_001,2026-04-26,1KCcUQCo90IP39TYsdBfe9,Toma - Reggaeton Version,0.798,0.863,100.046,216679,161862,0.54493546
user_001,2026-04-26,0PHhuvQtTvAOpCJ3OM5D9c,Don't Call Me Up - Conducta Remix,0.612,0.838,130.008,207893,75015,0.48509702
user_001,2026-04-26,4iZC3zbvagtT4UbvuwH7fQ,Mia Khalifa,0.541,0.517,145.026,177188,82109,0.62813383
user_001,2026-04-26,2UnAWT78uxTJeDhW1Fxho0,Dirty Laundry,0.757,0.871,155.114,228067,104368,0.42269036
user_001,2026-04-26,2zRQYKxx46XWCDUrxzVmHt,"A Choice Collection of Lessons, Suite No. 5 in C Major, Z. 666: I. Prélude",0.556,0.693,52.011,70040,28973,0.2144002
user_001,2026-04-26,4VvWWRccJvlrZs6nPydaUd,Bury Them Ruff,0.291,0.707,139.471,166286,137694,1.6270841
user_001,2026-04-26,6CzrXUNd79ZEqkY0iYduXo,Wake Up,0.389,0.54,141.994,209813,89818,0.9146466
user_001,2026-04-26,6XjIi0MEf7BXK1qQwAipDu,Todo Te Lo Di - Remix,0.502,0.633,169.967,199537,156502,1.2989666
user_001,2026-04-26,24kzajNfz9wFWrnIchDdcv,Here Be Dragons,0.0724,0.942,90.551,447053,208306,3.2204108
user_001,2026-04-26,4264TwTPsn3LcPoUp9VYPg,Bad Habit,0.652,0.535,84.118,150302,64164,0.3721512
user_001,2026-04-26,4wQD9I6NQvgs4Dp1yw6i7a,unsaid,0.531,0.684,91.981,191069,87059,0.6805112
user_001,2026-04-26,3xVCQGla5LLhrwqNS2FcHo,Fire,0.607,0.933,169.842,215973,146961,0.96259457
user_001,2026-04-26,1cphwoceaKmjUZSRKYbFh2,Come Home Soon,0.439,0.642,83.55,198547,152794,1.4286239
user_001,2026-04-26,1kzrw0mQPg7amcmPMGAfDL,Urimayai Meetpom,0.599,0.615,128.047,403800,354435,2.3688073
user_001,2026-04-27,5yZPVGTagtSC7jRc7irMVJ,Farsky,0.969,0.483,79.986,149000,64601,0.033377204
user_001,2026-04-27,2xwerPpTAOhj6tADxBX74D,Method,0.466,0.397,167.007,107829,80927,0.72025037
user_001,2026-04-27,38Uf2yeWNuYossog57GFfN,Idwgaf,0.363,0.74,133.972,182694,155837,1.6544694
user_001,2026-04-27,4KUw7QEQ7erDDLshfbhRqj,Galdrar,0.172,0.358,159.945,199125,110128,1.5197664
user_001,2026-04-27,35Y8xMRknMLAOmSmmMUhNI,Me Haces Falta Tú,0.659,0.351,162.218,203653,81830,0.4650672
user_001,2026-04-27,0WFM9MDLpeKAyQuUH4E6Ct,Toaster (Give Me Back My),0.888,0.797,119.048,241915,109191,0.20382318
user_001,2026-04-27,56mB15h848RVKCtnV6wl9m,I’m Gonna Be There,0.557,0.521,79.145,348640,142772,1.0541333
user_001,2026-04-27,1GEJastbPARaLBvRPr7WTN,Ghastly Romance,0.697,0.447,103.273,86232,79910,0.40354547
user_001,2026-04-27,7Belc4hCifDCYBjbMfJmr0,Real Friends - Guitar Acoustic,0.719,0.47,90.149,149337,88834,0.41603926
user_001,2026-04-27,7uY08VR46Hh2P005a1Xf0f,Rendezvous,0.63,0.157,87.018,99319,68547,0.4227065
user_001,2026-04-27,1CqZglTGcK0htP3Qck2dLj,Inclement,0.503,0.611,132.84,261267,221984,1.8387674
user_001,2026-04-27,4Kc2V7zN8lbF9ibaYQcaSN,Light Showers,0.0297,0.859,159.111,157401,93098,1.5055499
user_001,2026-04-27,0HNlvghceJM2vepxLHrzrY,Rainy Roof,0.00257,1.0,113.139,167905,129608,2.1545818
user_001,2026-04-27,5TahG9Dqt8d8pXbHVNFVqE,Kill or Be Killed,0.2,0.67,124.009,131892,52735,0.70313334
user_001,2026-04-27,6iusBwP9gWJyI2WrK8JfeB,Rep the Set,0.397,0.616,140.086,144706,95880,0.96359396
user_001,2026-04-28,3ap3UbrDm1TqhUKiFtCTI7,"Free Yatta, Pt. 2",0.645,0.544,180.053,213394,88075,0.5211104
